Timestamp;City;Gender;Age;Field_of_Study;Years_Batch;Question_6;Question_7;Question_8;TS1;TS2;TS3;TS4;TS5;TS6;TS7;PS8;PS9;PS10;PS11;CS12;CS13;CS14;CS15;CS16;DS17;DS18;DS19;DS20;IS21;IS22;IS23;IS24;IS25;COS26;COS27;COS28;Technological_Skill_AverageScore;Personal_Security_Skill_AverageScore;Critical_Skill_AverageScore;Device_Security_Skill_AverageScore;Informational_Skill_AverageScore;Communication_Skill_AverageScore;Digital_Literacy_TotalScore_exclude_item28
6/8/2023;Muara Teweh;Female;18;Nursing;2022;Yes;Yes;Yes;5;4;4;3;4;5;1;4;5;5;5;3;4;3;3;3;3;3;4;3;3;3;3;3;4;3;4;1;3,71428571428571;4,75;3,2;3,25;3,2;3,5;97
6/8/2023;Sidoarjo;Female;20;Midwifery;2022;Yes;Yes;No;5;5;5;3;4;3;3;4;5;5;5;5;4;3;4;3;3;4;5;3;5;3;4;3;4;3;5;1;4;4,75;3,8;3,75;3,8;4;108
6/8/2023;Singaraja;Female;19;Environmental Engineering;2022;Yes;Yes;No;4;4;4;3;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;3;3;3;3;3;3;3;4;3;3,85714285714286;4;3,6;3,75;3;3,5;98
6/8/2023;Jember;Male;20;Biomedical Engineering;2022;Yes;Yes;No;5;4;4;5;5;3;4;4;4;4;4;5;4;3;4;3;4;4;4;3;4;3;4;4;4;4;4;2;4,28571428571429;4;3,8;3,75;3,8;4;107
6/8/2023;Sidoarjo;Female;19;Informatics Engineering;2022;Yes;Yes;No;3;4;4;4;4;4;3;4;3;4;4;4;4;4;4;3;3;3;4;4;3;4;3;3;3;4;5;3;3,71428571428571;3,75;3,8;3,5;3,2;4,5;99
6/8/2023;Sumenep;Male;20;Chemistry;2022;Yes;Yes;No;5;4;3;3;4;4;3;5;5;5;5;5;5;4;4;4;3;3;3;2;2;1;2;2;2;5;4;4;3,71428571428571;5;4,4;2,75;1,8;4,5;97
6/8/2023;Surabaya;Male;19;Digital Office Management;2022;Yes;Yes;No;5;5;5;5;5;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;5;5;2;3,85714285714286;5;5;5;1;5;107
6/8/2023;Sidoarjo;Female;19;Traditional Medicine;2022;Yes;Yes;No;4;4;4;4;4;2;3;3;2;5;5;4;5;4;5;5;3;4;3;3;3;2;2;3;2;4;4;3;3,57142857142857;3,75;4,6;3,25;2,4;4;96
6/8/2023;Kediri;Female;19;Statistics;2022;Yes;Yes;No;4;4;4;3;5;3;3;5;5;5;4;5;4;3;5;4;4;4;3;3;4;3;3;4;4;5;5;3;3,71428571428571;4,75;4,2;3,5;3,6;5;108
6/8/2023;Tuban;Female;19;Informatics Engineering;2022;Yes;Yes;No;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;4;5;5;5;4;1;4;2;5;5;5;5;2;5;4;4,8;4,75;3,4;5;121
6/8/2023;Wonogiri;Male;20;Veterinary Paramedics;2022;Yes;Yes;No;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;81
6/8/2023;Surabaya;Female;20;Biomedical Engineering;2022;Yes;Yes;No;4;5;4;5;4;4;5;4;5;5;5;5;5;4;4;4;3;3;5;4;2;3;3;4;3;3;5;2;4,42857142857143;4,75;4,4;3,75;3;4;110
6/8/2023;Surabaya;Male;18;Nursing;2022;No;Yes;No;5;4;3;2;2;4;1;4;2;4;4;4;4;3;4;4;4;4;4;4;3;1;1;1;1;3;1;1;3;3,5;3,8;4;1,4;2;81
6/8/2023;Sidoarjo;Female;19;Accounting;2022;Yes;Yes;No;4;5;5;5;5;4;3;5;5;5;5;4;4;4;4;4;3;3;4;3;3;4;3;3;4;4;5;4;4,42857142857143;5;4;3,25;3,4;4,5;110
6/8/2023;Depok;Male;21;Data Science and Technology;2022;Yes;Yes;Yes;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;2;4;4;2;3,85714285714286;4;4;4;2;4;97
6/8/2023;Tuban;Female;19;Environmental Engineering;2022;Yes;Yes;No;4;4;4;4;4;3;3;3;3;3;4;4;4;3;4;4;3;3;3;2;3;2;3;3;2;3;4;3;3,71428571428571;3,25;3,8;2,75;2,6;3,5;89
6/8/2023;Surabaya;Female;19;Law;2022;Yes;Yes;No;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4,42857142857143;4;4;3,75;3,8;4;109
6/8/2023;Madiun;Female;20;Islamic Economics;2023;Yes;Yes;No;2;5;5;3;5;4;3;5;5;5;5;5;5;3;5;5;2;3;5;5;2;3;4;3;2;4;5;1;3,85714285714286;5;4,6;3,75;2,8;4,5;108
6/8/2023;Lumajang;Female;20;Physiotherapy;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;5;5;4;4;2;4;5;4;5;5;2;5;5;4,6;4,75;3,8;5;126
6/8/2023;Surabaya;Male;19;Medicine;2022;Yes;Yes;Yes;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;3;4;5;4;4;3;2;2;5;4;5;4;4,85714285714286;5;4,8;4;3,2;4,5;119
6/8/2023;Jombang;Female;18;Nursing;2022;Yes;Yes;No;3;4;3;4;3;3;3;4;3;3;4;3;3;3;2;4;2;2;2;3;3;3;3;3;2;4;3;2;3,28571428571429;3,5;3;2,25;2,8;3,5;82
6/8/2023;Kediri;Female;18;English Literature;2022;Yes;Yes;No;4;5;5;2;2;4;1;2;5;5;5;4;4;4;5;5;2;2;5;2;1;1;2;4;1;5;5;5;3,28571428571429;4,25;4,4;2,75;1,8;5;92
6/8/2023;Surabaya;Female;19;Nursing;2022;Yes;Yes;No;5;5;5;5;2;5;5;5;5;5;5;5;5;3;5;3;4;3;1;5;5;4;5;5;5;3;5;4;4,57142857142857;5;4,2;3,25;4,8;4;118
6/8/2023;Surabaya;Female;18;Digital Office Management;2022;Yes;Yes;No;4;4;4;3;4;3;3;4;4;4;4;4;4;4;4;4;3;3;4;3;2;3;3;3;3;4;4;2;3,57142857142857;4;4;3,25;2,8;4;96
6/8/2023;Jakarta;Female;19;Law;2022;Yes;Yes;Yes;5;5;4;5;5;3;5;4;3;5;5;3;3;4;3;5;3;2;5;4;4;3;3;3;1;2;5;2;4,57142857142857;4,25;3,6;3,5;2,8;3,5;102
6/8/2023;Jakarta;Male;18;Industrial Engineering;2022;Yes;Yes;Yes;5;4;3;5;4;4;1;3;2;4;4;4;4;3;4;3;3;3;4;4;4;2;3;4;4;4;5;3;3,71428571428571;3,25;3,6;3,5;3,4;4,5;97
6/8/2023;Jambi;Male;19;Biomedical Engineering;2022;Yes;Yes;No;4;5;3;5;5;4;2;4;4;5;2;5;4;3;4;3;5;4;5;3;2;2;4;3;3;4;5;3;4;3,75;3,8;4,25;2,8;4,5;102
6/8/2023;Surabaya;Male;19;Accounting;2022;Yes;Yes;No;3;3;4;5;3;1;2;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;2;4;4;2;3;4;4;4;2;4;91
6/8/2023;Situbondo;Female;19;English Literature;2022;Yes;Yes;No;5;5;5;4;4;4;5;4;3;5;5;4;4;4;4;4;3;3;4;4;4;3;4;2;4;4;4;2;4,57142857142857;4,25;4;3,5;3,4;4;108
6/8/2023;Malang;Male;20;Physics;2022;Yes;Yes;No;4;4;4;2;4;3;3;4;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;3;3;4;4;2;3,42857142857143;3,5;3,2;3;2,6;4;87
6/8/2023;Cirebon;Female;20;Statistics;2022;Yes;Yes;No;4;4;4;5;5;5;4;4;5;4;4;4;5;4;5;4;4;5;5;5;2;2;5;5;4;1;5;1;4,42857142857143;4,25;4,4;4,75;3,6;3;113
6/8/2023;Depok;Male;18;Medicine;2022;Yes;Yes;No;5;5;5;5;5;2;3;4;5;5;5;4;4;3;3;4;3;3;5;2;3;3;2;3;2;5;5;3;4,28571428571429;4,75;3,6;3,25;2,6;5;103
6/8/2023;Bontang;Female;18;Law;2022;Yes;Yes;No;4;4;4;3;4;4;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;4;4;4;4;4;2;3,71428571428571;3,25;3,2;3;3,6;4;93
6/8/2023;Palembang;Male;21;Law;2022;Yes;Yes;No;4;4;4;4;4;4;2;4;4;4;5;5;5;4;3;3;4;3;4;3;4;4;3;4;4;3;4;2;3,71428571428571;4,25;4;3,5;3,8;3,5;103
6/8/2023;Tuban;Female;19;Chemistry;2022;No;Yes;No;4;5;4;5;4;4;2;2;4;5;4;4;3;4;4;4;4;4;3;3;4;2;4;3;4;5;5;3;4;3,75;3,8;3,5;3,4;5;103
6/8/2023;Sukoharjo;Female;18;Medicine;2022;Yes;Yes;No;5;5;5;5;5;5;4;5;5;5;5;5;5;4;4;3;4;3;5;3;3;3;4;4;4;5;5;3;4,85714285714286;5;4,2;3,75;3,6;5;118
6/8/2023;Surabaya;Female;19;Pharmacy;2022;Yes;Yes;No;5;5;5;2;5;4;4;5;5;5;5;5;5;2;5;3;5;2;5;2;4;4;4;5;5;1;5;1;4,28571428571429;5;4;3,5;4,4;3;112
6/8/2023;Surabaya;Female;20;Taxation;2022;No;Yes;No;3;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;4;4;2;3,57142857142857;4;4;3,25;3;4;97
6/8/2023;Kediri;Female;20;Midwifery;2022;Yes;Yes;No;3;4;4;4;3;2;3;5;5;4;4;4;4;4;4;4;3;3;4;4;2;2;2;2;2;4;4;2;3,28571428571429;4,5;4;3,5;2;4;93
6/8/2023;Tuban;Female;19;Fishery Product Technology;2022;Yes;Yes;No;5;4;4;3;4;4;4;4;4;4;5;4;3;3;4;3;3;3;4;4;4;2;2;4;4;4;5;2;4;4,25;3,4;3,5;3,2;4,5;101
6/8/2023;Surabaya;Female;19;English Literature;2022;Yes;Yes;No;5;5;3;5;3;5;4;4;5;4;5;3;3;2;2;3;1;1;5;3;2;2;2;4;2;4;4;1;4,28571428571429;4,5;2,6;2,5;2,4;4;91
6/8/2023;Surabaya;Female;19;Veterinary Paramedics;2022;Yes;Yes;Yes;4;4;4;4;4;2;2;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3,42857142857143;4;4;3,5;3;3;95
6/8/2023;Surabaya;Female;19;Physics;2022;Yes;Yes;No;5;5;5;3;4;3;4;3;5;5;5;3;3;3;4;4;4;3;3;4;3;3;3;4;4;3;5;3;4,14285714285714;4,5;3,4;3,5;3,4;4;103
6/8/2023;Sidoarjo;Male;19;Nutrition;2022;Yes;Yes;Yes;4;3;3;3;3;3;3;3;3;3;3;3;3;3;5;3;3;3;3;3;3;3;4;4;3;3;3;3;3,14285714285714;3;3,4;3;3,4;3;86
6/8/2023;Lamongan;Female;18;Pharmacy;2022;Yes;Yes;No;5;5;4;4;4;2;2;4;4;4;3;3;4;4;4;4;3;4;4;4;2;2;2;2;2;3;4;2;3,71428571428571;3,75;3,8;3,75;2;3,5;92
6/8/2023;Kediri;Female;20;Marketing Management;2022;Yes;Yes;No;5;5;5;5;5;5;3;1;5;5;5;4;4;4;4;5;5;4;5;4;2;2;4;5;5;3;5;2;4,71428571428571;4;4,2;4,5;3,6;4;114
6/8/2023;Sidoarjo;Female;19;Physics;2022;Yes;Yes;No;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;3;3;5;3;5;5;5;5;5;5;5;3;4,85714285714286;5;5;3,5;5;5;128
6/8/2023;Lamongan;Female;19;Occupational Health and Safety;2022;Yes;Yes;No;3;4;4;2;5;4;3;4;5;5;5;5;4;3;4;4;4;3;5;3;4;4;3;4;1;4;5;1;3,57142857142857;4,75;4;3,75;3,2;4,5;104
6/8/2023;Mojokerto;Female;19;Library Science;2022;Yes;Yes;No;5;5;5;3;5;4;1;5;5;5;5;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;5;3,2;3;3;3;97
6/8/2023;Surabaya;Female;19;Aquaculture;2022;Yes;Yes;No;2;3;3;4;3;4;2;2;4;4;4;3;3;4;4;4;2;3;4;2;4;4;2;3;3;4;3;2;3;3,5;3,6;2,75;3,2;3,5;87
6/8/2023;Surabaya;Male;19;Islamic Economics;2022;Yes;Yes;No;5;4;5;5;5;4;3;4;4;4;5;4;4;4;4;4;3;3;4;4;4;3;4;3;2;2;5;4;4,42857142857143;4,25;4;3,5;3,2;3,5;105
6/8/2023;Pamekasan;Female;19;Fishery Product Technology;2022;Yes;Yes;No;3;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;3;3;4;3;2;2;2;2;2;4;4;2;3,71428571428571;4;3,8;3,25;2;4;92
6/8/2023;Ponorogo;Female;20;Public Administration;2022;Yes;Yes;No;5;5;5;3;4;3;3;5;5;5;5;5;4;4;5;5;4;3;5;4;3;2;3;3;2;4;5;5;4;5;4,6;4;2,6;4,5;109
6/8/2023;Surabaya;Female;19;Public Health;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;4;5;4;5;3;4;5;4;5;5;1;5;5;4,8;4,25;4,2;5;127
6/8/2023;Surabaya;Female;19;Digital Office Management;2022;Yes;Yes;No;5;5;5;5;5;4;4;5;5;5;5;5;5;3;4;5;4;3;5;3;3;3;3;4;3;4;5;2;4,71428571428571;5;4,4;3,75;3,2;4,5;115
6/8/2023;Sidoarjo;Female;18;Dentistry;2022;Yes;Yes;No;4;4;4;5;5;4;3;4;4;4;4;4;4;4;3;3;4;4;4;2;4;3;4;3;2;4;4;2;4,14285714285714;4;3,6;3,5;3,2;4;101
6/8/2023;Surabaya;Male;18;Accounting;2022;Yes;Yes;No;4;4;4;4;4;4;3;4;4;4;4;3;4;4;4;3;3;3;4;4;3;3;3;4;3;4;4;2;3,85714285714286;4;3,6;3,5;3,2;4;99
6/8/2023;Pati;Female;19;Accounting;2022;Yes;Yes;No;2;5;4;5;5;5;4;5;4;3;5;5;5;4;2;5;4;4;4;5;4;2;2;4;4;2;5;1;4,28571428571429;4,25;4,2;4,25;3,2;3,5;108
6/8/2023;Bekasi;Male;18;Industrial Engineering;2022;Yes;Yes;No;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;3;4;3;4,71428571428571;5;5;5;4;3,5;125
6/8/2023;Payakumbuh;Female;19;Management;2022;Yes;Yes;No;5;5;5;4;5;5;4;5;5;5;5;5;4;4;5;5;4;4;5;4;4;3;3;4;2;3;4;3;4,71428571428571;5;4,6;4,25;3,2;3,5;116
6/8/2023;Samarinda;Female;19;Biomedical Engineering;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;3;5;5;3;3;3;4;3;4;5;5;1;5;5;4,6;4;3,4;5;121
6/8/2023;Blora;Female;18;Indonesian Literature;2022;Yes;Yes;No;3;4;4;4;4;4;2;4;4;4;4;3;4;2;3;3;4;4;4;3;3;3;3;3;4;3;4;2;3,57142857142857;4;3;3,75;3,2;3,5;94
6/8/2023;Bojonegoro;Female;19;Environmental Engineering;2022;Yes;Yes;No;4;3;3;4;4;4;3;4;2;4;4;3;3;3;3;3;3;3;4;3;3;2;3;3;2;4;4;2;3,57142857142857;3,5;3;3,25;2,6;4;88
6/8/2023;Jombang;Female;18;Nursing;2022;Yes;Yes;No;5;5;5;5;4;4;4;4;4;5;5;4;4;3;4;3;5;4;5;3;4;2;3;3;2;4;5;2;4,57142857142857;4,5;3,6;4,25;2,8;4,5;108
6/8/2023;Sidoarjo;Female;19;Taxation;2022;Yes;Yes;No;4;4;4;4;3;4;2;3;3;4;5;5;4;3;3;3;3;3;4;2;3;2;2;3;3;3;4;1;3,57142857142857;3,75;3,6;3;2,6;3,5;90
6/8/2023;Surabaya;Female;19;Taxation;2022;Yes;Yes;No;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;3;4;3;4;3;4;3;4;3;4;2;4;4;3,4;3,5;3,6;3,5;100
6/8/2023;Lumajang;Female;21;Chemistry;2022;Yes;Yes;Yes;4;4;4;3;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;2;4;4;2;2;4;4;2;3,85714285714286;3,75;4;4;2,8;4;100
6/8/2023;Surabaya;Female;19;Nutrition;2022;No;Yes;No;5;5;4;4;4;4;2;5;5;5;5;3;4;3;4;3;3;3;4;4;4;3;3;3;4;4;5;3;4;5;3,4;3,5;3,4;4,5;105
6/8/2023;Kediri;Female;19;Veterinary Medicine;2022;Yes;Yes;No;4;5;5;3;5;5;5;5;4;5;5;5;5;3;5;5;5;4;5;3;5;4;5;5;4;2;5;3;4,57142857142857;4,75;4,6;4,25;4,6;3,5;121
6/8/2023;Surabaya;Female;18;Data Science and Technology;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;3;4;5;5;4;5;2;5;5;5;4,75;4,2;4,5;129
6/8/2023;Palembang;Female;19;Statistics;2022;Yes;Yes;No;3;4;4;3;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;3;3;3;2;4;5;3;3,71428571428571;4;3,8;4;3;4,5;101
6/8/2023;Surabaya;Female;19;Nanotechnology Engineering;2022;Yes;Yes;No;4;5;5;5;5;4;4;4;5;4;4;4;4;4;4;3;2;4;4;4;4;3;2;3;3;4;4;3;4,57142857142857;4,25;3,8;3,5;3;4;105
6/8/2023;Surabaya;Male;20;Development Economics;2022;Yes;Yes;No;3;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;3;3;4;4;3;3;3;3;3;3;4;1;3,71428571428571;4;4;3,5;3;3,5;98
6/8/2023;Surabaya;Female;19;Law;2022;Yes;Yes;No;4;4;4;5;4;4;3;5;5;5;5;4;4;3;5;3;4;4;5;2;2;4;3;4;2;3;5;1;4;5;3,8;3,75;3;4;105
6/8/2023;Surabaya;Female;19;Management;2022;Yes;Yes;No;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;2;2;4;1;1;4;1;2;4;4;5;1;4,71428571428571;5;5;2,25;2,4;4,5;108
6/8/2023;Kediri;Female;19;Development Economics;2022;Yes;Yes;No;3;4;4;3;3;3;3;3;4;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3,28571428571429;3,25;3,4;3;3;4;88
6/8/2023;Mojokerto;Female;19;Data Science and Technology;2022;Yes;Yes;No;5;4;3;5;5;3;3;4;5;5;5;4;4;3;2;2;4;3;4;3;2;2;1;3;2;3;4;1;4;4,75;3;3,5;2;3,5;93
6/8/2023;Banyuwangi;Female;19;Chemistry;2022;Yes;Yes;No;4;5;4;4;5;4;4;4;5;5;5;5;5;4;5;5;4;4;5;3;4;3;3;3;3;5;5;4;4,28571428571429;4,75;4,8;4;3,2;5;115
6/9/2023;Depok;Female;18;Medicine;2022;Yes;Yes;No;5;5;5;5;5;5;4;5;5;4;5;4;4;3;5;4;4;4;5;4;2;2;2;1;2;4;5;2;4,85714285714286;4,75;4;4,25;1,8;4,5;108
6/9/2023;Surabaya;Female;19;English Literature;2022;No;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;1;5;5;5;5;5;3;131
6/9/2023;Sidoarjo;Female;18;Dentistry;2022;Yes;Yes;No;4;4;4;4;5;5;4;5;4;5;5;4;4;4;3;3;3;4;4;4;3;3;3;3;4;2;4;3;4,28571428571429;4,75;3,6;3,75;3,2;3;104
6/9/2023;Batam;Male;20;Electrical Engineering;2020;Yes;Yes;No;4;4;4;4;4;3;4;4;4;5;4;5;5;4;5;5;4;4;4;4;4;4;4;2;4;4;5;1;3,85714285714286;4,25;4,8;4;3,6;4,5;111
6/9/2023;Bogor;Female;20;English Literature;2022;Yes;Yes;No;5;5;5;4;5;4;4;5;4;4;4;4;4;3;4;3;5;4;4;2;4;4;3;4;4;5;4;3;4,57142857142857;4,25;3,6;3,75;3,8;4,5;110
6/9/2023;Surabaya;Female;19;Chemistry;2022;Yes;Yes;No;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;2;4;4;4;4;4;3;106
6/9/2023;Lamongan;Male;19;English Literature;2022;Yes;Yes;No;5;5;5;4;4;5;5;5;5;5;5;4;4;4;5;3;4;4;4;4;5;2;2;3;4;5;5;5;4,71428571428571;5;4;4;3,2;5;115
6/9/2023;Surabaya;Male;18;Medicine;2022;Yes;Yes;No;5;5;4;4;5;5;5;4;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;2;4;4;4;4,71428571428571;4,75;5;4;3,6;4;119
6/9/2023;Mojokerto;Female;18;Public Health;2022;Yes;Yes;No;5;5;5;5;5;4;4;4;5;5;4;3;4;2;3;3;2;1;5;3;4;3;3;3;3;3;3;1;4,71428571428571;4,5;3;2,75;3,2;3;99
6/9/2023;Bangkalan;Female;19;Japanese Literature;2022;Yes;Yes;No;4;4;5;2;4;4;4;5;5;4;5;5;4;4;5;4;5;5;5;1;4;3;4;1;5;5;5;5;3,85714285714286;4,75;4,4;4;3,4;5;111
6/9/2023;Surabaya;Female;19;Data Science and Technology;2022;Yes;Yes;No;5;5;5;5;5;5;4;4;4;5;5;5;5;5;5;5;4;4;5;4;4;4;4;4;4;4;5;3;4,85714285714286;4,5;5;4,25;4;4,5;123
6/9/2023;Ngawi;Male;19;Nursing;2022;Yes;Yes;No;5;5;5;4;4;3;2;5;5;5;5;4;4;4;4;4;3;3;4;3;3;3;3;4;2;3;5;2;4;5;4;3,25;3;4;104
6/9/2023;Surabaya;Female;19;Psychology;2022;No;Yes;No;3;4;4;5;3;4;3;4;5;4;4;3;4;4;4;3;3;2;4;3;2;3;2;4;2;4;5;3;3,71428571428571;4,25;3,6;3;2,6;4,5;95
6/9/2023;Magetan;Female;19;Pharmacy;2022;Yes;Yes;No;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;3;3;2;4;4;4;4;4;4;4;3;4;3;4;4;3,4;3,25;4;3,5;101
6/9/2023;Pamekasan;Female;18;Midwifery;2022;Yes;Yes;No;4;4;3;2;4;4;3;4;4;3;4;4;4;3;3;4;4;3;4;3;4;4;4;4;4;4;4;2;3,42857142857143;3,75;3,6;3,5;4;4;99
6/9/2023;Surabaya;Female;20;Law;2022;Yes;Yes;No;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3,85714285714286;3,75;4;4;4;3,5;105
6/9/2023;Surabaya;Female;18;Fishery Product Technology;2022;Yes;Yes;No;5;5;5;2;5;4;3;5;5;5;5;5;4;3;3;3;3;3;4;3;3;3;3;3;4;4;4;2;4,14285714285714;5;3,6;3,25;3,2;4;104
6/9/2023;Sidoarjo;Female;18;Medicine;2022;Yes;Yes;Yes;5;5;5;5;5;1;1;5;5;5;5;5;5;5;5;5;4;4;4;4;2;2;1;2;2;4;4;2;3,85714285714286;5;5;4;1,8;4;105
6/9/2023;Banyuwangi;Female;18;Medicine;2022;No;No;Yes;4;4;4;4;3;4;3;4;4;4;4;3;3;3;3;4;2;2;4;3;3;2;2;2;2;4;4;1;3,71428571428571;4;3,2;2,75;2,2;4;88
6/9/2023;Sumedang;Male;18;Medicine;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;3;5;5;5;5;5;4;5;5;5;5;4,4;5;132
6/9/2023;Sidoarjo;Female;18;Medicine;2022;No;Yes;No;3;4;4;4;3;4;3;3;4;4;3;4;3;2;4;2;2;2;3;2;2;3;2;3;3;3;3;2;3,57142857142857;3,5;3;2,25;2,6;3;82
6/9/2023;Surabaya;Male;19;Veterinary Medicine;2022;Yes;Yes;No;5;5;5;5;4;5;3;5;5;5;5;4;4;4;4;4;4;4;5;3;2;2;3;3;4;4;4;3;4,57142857142857;5;4;4;2,8;4;110
6/9/2023;Kediri;Male;20;Electrical Engineering;2022;Yes;Yes;No;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;3;5;5;5;1;4,71428571428571;5;5;5;4,2;5;129
6/9/2023;Lamongan;Female;19;Nursing;2022;Yes;Yes;No;5;5;5;4;4;4;5;5;5;5;5;4;4;3;2;3;2;1;4;2;4;3;4;5;5;3;4;4;4,57142857142857;5;3,2;2,25;4,2;3,5;105
6/9/2023;Bandung;Male;19;Development Economics;2022;Yes;Yes;No;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;4,85714285714286;5;5;5;5;5;134
6/9/2023;Malang;Female;19;Veterinary Medicine;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;5;4;5;4;5;5;5;3;5;1;5;5;4,8;4,25;4,8;4;128
6/9/2023;Surabaya;Female;19;Public Health;2022;Yes;Yes;No;4;4;4;4;5;4;3;4;4;4;5;4;4;3;4;3;4;4;4;3;4;3;4;4;4;4;5;4;4;4,25;3,6;3,75;3,8;4,5;106
6/9/2023;Kediri;Female;19;Library Science;2022;Yes;Yes;No;4;4;4;4;4;3;3;4;4;4;4;4;4;3;4;4;3;3;4;3;2;3;3;4;3;3;4;3;3,71428571428571;4;3,8;3,25;3;3,5;96
6/9/2023;Jakarta;Male;19;Management;2022;Yes;Yes;No;4;5;5;5;4;4;4;5;4;4;5;5;5;4;4;4;3;4;4;5;4;4;3;3;4;3;4;3;4,42857142857143;4,5;4,4;4;3,6;3,5;112
6/9/2023;Bekasi;Male;19;Management;2022;Yes;Yes;No;4;5;4;5;4;5;5;4;3;5;5;4;4;2;3;3;4;4;4;2;2;2;2;4;2;4;5;1;4,57142857142857;4,25;3,2;3,5;2,4;4,5;100
6/9/2023;Malang;Female;19;Midwifery;2022;Yes;Yes;No;5;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;4;4;4;5;5;4;5;4;4;3;5;2;4,71428571428571;5;5;4,25;4,4;4;125
6/9/2023;Tangerang;Female;20;International Relations;2022;Yes;Yes;No;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;2;2;5;2;5;5;5;4;4,85714285714286;5;5;5;3,2;5;125
6/9/2023;Probolinggo;Female;19;Midwifery;2022;Yes;Yes;No;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;2;4,71428571428571;4;4;4;4;3,5;112
6/9/2023;Sidoarjo;Male;18;Accounting;2022;Yes;Yes;Yes;4;3;3;3;4;4;2;4;4;3;4;2;2;4;5;5;4;3;3;5;1;4;1;2;1;3;5;3;3,28571428571429;3,75;3,6;3,75;1,8;4;88
6/9/2023;Jakarta;Male;19;Electrical Engineering;2022;Yes;Yes;No;3;4;4;4;4;4;3;5;5;5;4;4;4;3;5;4;3;3;3;4;3;3;4;3;4;4;4;3;3,71428571428571;4,75;4;3,25;3,4;4;103
6/9/2023;Surakarta;Male;19;Robotics and Artificial Intelligence Engineering;2021;Yes;Yes;No;5;5;5;4;5;4;4;5;4;5;5;5;4;4;4;4;4;4;4;4;4;4;2;3;4;4;5;4;4,57142857142857;4,75;4,2;4;3,4;4,5;114
6/9/2023;Garut;Female;20;Nursing;2022;Yes;Yes;No;5;5;5;5;5;4;4;5;4;5;5;4;4;4;4;4;4;4;5;4;4;3;5;4;4;4;5;2;4,71428571428571;4,75;4;4,25;4;4,5;118
6/9/2023;Bogor;Female;20;Nursing;2022;Yes;Yes;No;3;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;3;3;4;3;3;3;3;4;4;4;4;4;3,71428571428571;4;3,8;3,25;3,4;4;99
